Time [s]	Sensor 1: BME280 @I2C [°C]	Sensor 2: DS18B20 @GPIO [°C]	Sensor 3: DS18B20 @GPIO [°C]	Sensor 4: DS18B20 @GPIO [°C]	Sensor 5: OPUS20 @LAN [°C]
1532.38	25.01877414957271	25.875	25.0	24.9375	25.173826217651367
1536.23	25.01877414957271	25.8125	25.0	24.9375	25.173826217651367
1540.1	25.01877414957271	25.8125	25.0	24.875	25.173826217651367
1543.89	25.02903547282913	25.875	25.0	24.9375	25.173826217651367
1547.74	25.034166134893894	25.8125	25.0	24.875	25.173826217651367
1551.6	25.013643488381057	25.8125	25.0	24.9375	25.173826217651367
1555.41	25.008512827480445	25.8125	24.9375	24.9375	25.173826217651367
1559.29	25.0239048110554	25.8125	25.0	24.9375	25.173826217651367
1563.1	25.008512827480445	25.8125	25.0	24.9375	25.147401809692383
1566.94	25.00338216687087	25.75	25.0	24.875	25.147401809692383
1570.79	24.998251506552332	25.8125	25.0	24.875	25.147401809692383
1574.64	25.00338216687087	25.8125	25.0	24.875	25.147401809692383
1578.46	25.01877414957271	25.75	25.0	24.9375	25.147401809692383
1582.28	25.01877414957271	25.75	25.0	24.9375	25.147401809692383
1586.14	25.0239048110554	25.75	25.0	24.9375	25.147401809692383
1590.0	25.00338216687087	25.75	25.0	24.9375	25.147401809692383
1593.82	24.93668360543088	25.75	25.0	24.875	25.147401809692383
1597.72	24.869985093176364	25.75	24.9375	24.875	25.147401809692383
1601.59	24.875115746218945	25.75	24.9375	24.875	25.147401809692383
1605.42	24.92129163669888	25.75	24.9375	24.875	25.147401809692383
1609.25	24.926422292651843	25.8125	24.9375	24.8125	25.147401809692383
1613.09	24.905899670586223	25.875	24.875	24.8125	25.147401809692383
1616.93	24.952075576782228	25.8125	24.875	24.8125	25.147401809692383
1620.79	24.967467550752918	25.75	24.875	24.8125	25.147401809692383
1624.62	24.987990186788373	25.8125	24.875	24.75	25.136022567749023
1628.48	24.987990186788373	25.8125	24.875	24.75	25.136022567749023
1632.3	24.972598209325223	25.8125	24.875	24.75	25.136022567749023
1636.2	24.95720623448142	25.8125	24.8125	24.75	25.136022567749023
1640.06	24.91103032566607	25.875	24.8125	24.75	25.136022567749023
1643.9	24.91103032566607	25.8125	24.8125	24.75	25.136022567749023
1647.75	24.952075576782228	25.8125	24.8125	24.75	25.136022567749023
1651.58	24.982859527342953	25.8125	24.8125	24.75	25.136022567749023
1655.42	24.97772886818857	25.8125	24.8125	24.75	25.136022567749023
1659.27	24.967467550752918	25.75	24.8125	24.75	25.136022567749023
1663.09	24.962336892471647	25.8125	24.8125	24.75	25.136022567749023
1666.95	24.952075576782228	25.8125	24.8125	24.75	25.136022567749023
1670.79	24.972598209325223	25.8125	24.8125	24.75	25.136022567749023
1674.62	24.962336892471647	25.8125	24.8125	24.75	25.136022567749023
1678.47	24.95720623448142	25.8125	24.8125	24.75	25.136022567749023
1682.31	24.92129163669888	25.75	24.8125	24.75	25.105911254882812
1686.14	24.931552948895842	25.75	24.8125	24.75	25.105911254882812
1689.98	24.92129163669888	25.75	24.8125	24.75	25.105911254882812
1693.85	24.93668360543088	25.75	24.8125	24.75	25.105911254882812
1697.66	24.900769015797415	25.75	24.8125	24.75	25.105911254882812
1701.49	24.900769015797415	25.75	24.8125	24.75	25.105911254882812
1705.34	24.91103032566607	25.75	24.8125	24.75	25.105911254882812
1709.22	24.916160981036956	25.75	24.8125	24.75	25.105911254882812
1713.01	24.92129163669888	25.75	24.8125	24.75	25.105911254882812
1716.86	24.931552948895842	25.75	24.8125	24.75	25.105911254882812
1720.68	24.94181426225696	25.75	24.8125	24.75	25.105911254882812
1724.47	24.94181426225696	25.75	24.8125	24.75	25.105911254882812
1728.3	24.946944919374072	25.6875	24.8125	24.75	25.105911254882812
1732.15	24.946944919374072	25.75	24.8125	24.75	25.105911254882812
1735.99	24.946944919374072	25.75	24.875	24.75	25.105911254882812
1739.81	24.94181426225696	25.6875	24.875	24.75	25.105911254882812
1743.75	24.93668360543088	25.6875	24.875	24.75	25.094539642333984
1747.59	24.916160981036956	25.6875	24.875	24.8125	25.094539642333984
1751.43	24.900769015797415	25.6875	24.875	24.8125	25.094539642333984
1755.27	24.91103032566607	25.6875	24.875	24.8125	25.094539642333984
1759.11	24.900769015797415	25.6875	24.875	24.8125	25.094539642333984
1762.94	24.92129163669888	25.6875	24.875	24.8125	25.094539642333984
1766.79	24.91103032566607	25.625	24.875	24.8125	25.094539642333984
1770.62	24.905899670586223	25.6875	24.875	24.8125	25.094539642333984
1774.47	24.91103032566607	25.6875	24.875	24.8125	25.094539642333984
1778.32	24.900769015797415	25.6875	24.875	24.8125	25.094539642333984
1782.15	24.900769015797415	25.6875	24.875	24.8125	25.094539642333984
1785.99	24.900769015797415	25.6875	24.9375	24.8125	25.094539642333984
1789.83	24.875115746218945	25.6875	24.875	24.8125	25.094539642333984
1793.67	24.869985093176364	25.6875	24.875	24.8125	25.094539642333984
1797.57	24.875115746218945	25.625	24.9375	24.8125	25.094539642333984
1801.49	24.869985093176364	25.625	24.9375	24.8125	25.109594345092773
1805.44	24.849462483916433	25.625	24.875	24.875	25.109594345092773
1809.38	24.85972378796432	25.625	24.9375	24.8125	25.109594345092773
1813.28	24.854593135794858	25.6875	24.9375	24.8125	25.109594345092773
1817.18	24.854593135794858	25.625	24.9375	24.875	25.109594345092773
1821.09	24.85972378796432	25.625	24.9375	24.875	25.109594345092773
1825.03	24.869985093176364	25.625	24.9375	24.875	25.109594345092773
1828.94	24.85972378796432	25.625	24.9375	24.875	25.109594345092773
1832.87	24.854593135794858	25.625	24.9375	24.875	25.109594345092773
1836.78	24.834070530027383	25.5625	24.9375	24.875	25.109594345092773
1840.71	24.849462483916433	25.625	24.9375	24.875	25.109594345092773
