Time [s]	Sensor 1: BME280 @I2C [°C]	Sensor 2: DS18B20 @GPIO [°C]	Sensor 3: DS18B20 @GPIO [°C]	Sensor 4: DS18B20 @GPIO [°C]	Sensor 5: OPUS20 @LAN [°C]
831.77	23.176885484182275	23.8125	23.6875	23.375	23.36041831970215
835.56	23.18714659847319	23.75	23.6875	23.375	23.36041831970215
839.35	23.192277156055205	23.75	23.6875	23.4375	23.36041831970215
843.17	23.192277156055205	23.75	23.6875	23.375	23.36041831970215
847.0	23.18714659847319	23.75	23.6875	23.375	23.36041831970215
850.82	23.171754927473376	23.8125	23.6875	23.375	23.36041831970215
854.58	23.171754927473376	23.75	23.6875	23.375	23.36041831970215
858.32	23.176885484182275	23.6875	23.6875	23.375	23.36041831970215
862.1	23.18714659847319	23.6875	23.6875	23.375	23.37548828125
865.86	23.19740771392826	23.75	23.6875	23.375	23.37548828125
869.63	23.207668830547483	23.8125	23.625	23.375	23.37548828125
873.38	23.217929948330855	23.75	23.625	23.375	23.37548828125
877.12	23.217929948330855	23.75	23.6875	23.375	23.37548828125
880.91	23.217929948330855	23.75	23.625	23.375	23.37548828125
884.65	23.21279938929365	23.75	23.625	23.375	23.37548828125
888.47	23.20253827209235	23.75	23.625	23.375	23.37548828125
892.28	23.20253827209235	23.8125	23.625	23.375	23.37548828125
896.09	23.19740771392826	23.75	23.625	23.375	23.37548828125
899.85	23.20253827209235	23.75	23.625	23.375	23.37548828125
903.61	23.207668830547483	23.75	23.625	23.375	23.37548828125
907.39	23.21279938929365	23.75	23.625	23.375	23.37548828125
911.29	23.207668830547483	23.8125	23.625	23.375	23.37548828125
915.07	23.207668830547483	23.8125	23.625	23.375	23.37548828125
918.81	23.20253827209235	23.8125	23.5625	23.375	23.37548828125
922.6	23.18714659847319	23.8125	23.5625	23.375	23.379152297973633
926.4	23.192277156055205	23.75	23.5625	23.375	23.379152297973633
930.2	23.18714659847319	23.75	23.5625	23.3125	23.379152297973633
933.92	23.192277156055205	23.75	23.5625	23.3125	23.379152297973633
937.69	23.18714659847319	23.75	23.5625	23.375	23.379152297973633
941.44	23.18714659847319	23.75	23.5625	23.375	23.379152297973633
945.23	23.171754927473376	23.8125	23.5625	23.3125	23.379152297973633
948.98	23.171754927473376	23.75	23.5625	23.375	23.379152297973633
952.73	23.176885484182275	23.8125	23.5625	23.375	23.379152297973633
956.49	23.176885484182275	23.8125	23.5625	23.3125	23.379152297973633
960.25	23.166624371055512	23.8125	23.5625	23.3125	23.379152297973633
964.06	23.18714659847319	23.8125	23.5625	23.375	23.379152297973633
967.87	23.166624371055512	23.6875	23.5625	23.375	23.379152297973633
971.63	23.176885484182275	23.75	23.5625	23.375	23.379152297973633
975.39	23.171754927473376	23.8125	23.5625	23.375	23.379152297973633
979.13	23.166624371055512	23.75	23.5	23.3125	23.379152297973633
982.94	23.176885484182275	23.75	23.5625	23.3125	23.379152297973633
986.73	23.176885484182275	23.8125	23.5	23.375	23.379152297973633
990.52	23.18714659847319	23.8125	23.5	23.375	23.379152297973633
994.34	23.192277156055205	23.75	23.5	23.375	23.379152297973633
998.09	23.18714659847319	23.8125	23.5	23.375	23.379152297973633
1001.84	23.182016041182216	23.75	23.5	23.375	23.379152297973633
1005.6	23.192277156055205	23.75	23.5	23.375	23.379152297973633
1009.36	23.18714659847319	23.8125	23.5	23.375	23.379152297973633
1013.12	23.18714659847319	23.75	23.5	23.375	23.379152297973633
1016.87	23.176885484182275	23.75	23.5	23.375	23.379152297973633
1020.64	23.176885484182275	23.8125	23.5	23.375	23.379152297973633
1024.42	23.176885484182275	23.8125	23.5	23.375	23.379152297973633
1028.2	23.176885484182275	23.75	23.5	23.375	23.379152297973633
1032.03	23.176885484182275	23.75	23.5	23.375	23.379152297973633
1035.77	23.176885484182275	23.75	23.5	23.375	23.379152297973633
1039.57	23.182016041182216	23.75	23.5	23.375	23.379152297973633
1043.49	23.182016041182216	23.8125	23.5625	23.375	23.379152297973633
1047.31	23.171754927473376	23.75	23.5625	23.375	23.379152297973633
1051.1	23.176885484182275	23.8125	23.5	23.375	23.379152297973633
1054.92	23.176885484182275	23.8125	23.5	23.375	23.379152297973633
1058.76	23.18714659847319	23.875	23.5	23.375	23.379152297973633
1062.52	23.192277156055205	23.8125	23.5	23.375	23.379152297973633
1066.25	23.192277156055205	23.8125	23.5	23.375	23.379152297973633
1070.09	23.18714659847319	23.75	23.5	23.375	23.379152297973633
1073.85	23.192277156055205	23.75	23.5	23.375	23.379152297973633
1077.58	23.19740771392826	23.8125	23.5	23.375	23.379152297973633
1081.38	23.18714659847319	23.75	23.5	23.375	23.379152297973633
1085.15	23.18714659847319	23.8125	23.5	23.375	23.379152297973633
1088.94	23.18714659847319	23.8125	23.5	23.375	23.379152297973633
1092.7	23.182016041182216	23.8125	23.5	23.375	23.379152297973633
1096.5	23.182016041182216	23.8125	23.5	23.375	23.379152297973633
1100.26	23.182016041182216	23.75	23.5	23.375	23.394214630126953
1104.04	23.182016041182216	23.75	23.5	23.375	23.394214630126953
1107.88	23.192277156055205	23.75	23.5	23.375	23.394214630126953
1111.63	23.19740771392826	23.8125	23.5	23.375	23.394214630126953
1115.39	23.192277156055205	23.8125	23.5	23.375	23.394214630126953
1119.14	23.18714659847319	23.75	23.5	23.375	23.394214630126953
1122.91	23.19740771392826	23.8125	23.5	23.375	23.394214630126953
1126.68	23.19740771392826	23.75	23.5	23.375	23.394214630126953
1130.41	23.19740771392826	23.75	23.5	23.375	23.394214630126953
1134.18	23.18714659847319	23.8125	23.5	23.375	23.394214630126953
1137.92	23.192277156055205	23.8125	23.5	23.375	23.394214630126953
1141.68	23.19740771392826	23.8125	23.5	23.375	23.394214630126953
1145.5	23.20253827209235	23.8125	23.5	23.375	23.394214630126953
1149.31	23.19740771392826	23.75	23.5	23.375	23.394214630126953
1153.04	23.21279938929365	23.8125	23.5	23.375	23.394214630126953
1156.81	23.207668830547483	23.8125	23.5	23.375	23.394214630126953
1160.56	23.19740771392826	23.8125	23.5	23.375	23.409286499023438
1164.39	23.192277156055205	23.8125	23.5	23.375	23.409286499023438
1168.17	23.19740771392826	23.8125	23.5	23.375	23.409286499023438
1171.96	23.18714659847319	23.75	23.5	23.375	23.409286499023438
1175.82	23.192277156055205	23.8125	23.5	23.375	23.409286499023438
1179.6	23.18714659847319	23.8125	23.5	23.375	23.409286499023438
1183.36	23.182016041182216	23.8125	23.5	23.375	23.409286499023438
1187.15	23.192277156055205	23.8125	23.5	23.375	23.409286499023438
1190.98	23.18714659847319	23.8125	23.5	23.375	23.409286499023438
1194.74	23.18714659847319	23.8125	23.5	23.375	23.409286499023438
1198.47	23.19740771392826	23.8125	23.5	23.375	23.409286499023438
1202.25	23.192277156055205	23.8125	23.5	23.375	23.409286499023438
1206.04	23.19740771392826	23.8125	23.5	23.375	23.409286499023438
1209.87	23.18714659847319	23.8125	23.5	23.375	23.409286499023438
1213.61	23.20253827209235	23.75	23.5	23.375	23.409286499023438
