Time [s]	Sensor 1: Pt100-4wire @Keysight [°C]	Sensor 2: DS18B20 @GPIO [°C]	Sensor 3: DS18B20 @GPIO [°C]
7325.8	-13.0805993	-13.125	-9.9375
7328.91	-13.0768776	-13.125	-9.9375
7332.05	-13.0728546	-13.125	-9.9375
7335.15	-13.0693089	-13.125	-9.9375
7338.28	-13.0659429	-13.125	-9.9375
7341.45	-13.0619803	-13.125	-9.9375
7344.65	-13.0577156	-13.125	-9.875
7347.84	-13.0542646	-13.0625	-9.875
7351.04	-13.050522	-13.125	-9.875
7354.15	-13.0464367	-13.0625	-9.875
7357.27	-13.0429997	-13.0625	-9.875
7360.41	-13.0395121	-13.0625	-9.875
7363.61	-13.0353571	-13.0625	-9.875
7366.8	-13.0315888	-13.0625	-9.875
7369.91	-13.0276503	-13.0625	-9.875
7373.05	-13.0239817	-13.0625	-9.875
7376.25	-13.0207356	-13.0625	-9.8125
7379.43	-13.016511	-13.0625	-9.875
7382.56	-13.0125767	-13.0625	-9.8125
7385.68	-13.0091472	-13.0625	-9.8125
7388.83	-13.0051657	-13.0625	-9.8125
7391.98	-13.0014342	-13.0625	-9.8125
7395.12	-12.9980427	-13.0625	-9.8125
7398.24	-12.994527	-13.0625	-9.8125
7401.36	-12.990655	-13.0625	-9.8125
7404.48	-12.9867417	-13.0625	-9.8125
7407.66	-12.9828104	-13.0	-9.8125
7410.79	-12.9790776	-13.0	-9.8125
7413.86	-12.9756716	-13.0	-9.8125
7417.0	-12.9718238	-13.0	-9.8125
7420.16	-12.9688201	-13.0	-9.8125
7423.35	-12.9647292	-13.0	-9.8125
7426.47	-12.9606528	-13.0	-9.75
7429.58	-12.9571431	-13.0	-9.75
7432.7	-12.9531569	-13.0	-9.75
7435.82	-12.9492444	-13.0	-9.75
7439.11	-12.945609	-13.0	-9.75
7442.22	-12.9419173	-13.0	-9.75
7445.34	-12.9379994	-13.0	-9.75
7448.48	-12.9348056	-13.0	-9.75
7451.61	-12.9306434	-13.0	-9.75
7454.77	-12.9269195	-13.0	-9.75
7457.99	-12.9231316	-12.9375	-9.75
7461.12	-12.9191992	-12.9375	-9.75
7464.23	-12.9156122	-12.9375	-9.6875
7467.36	-12.912027	-12.9375	-9.6875
7470.46	-12.9080836	-12.9375	-9.6875
7473.6	-12.9044362	-12.9375	-9.6875
7476.72	-12.9006082	-12.9375	-9.6875
7479.83	-12.897133	-12.9375	-9.6875
7482.96	-12.8932151	-12.9375	-9.6875
7486.07	-12.889916	-12.9375	-9.6875
7489.19	-12.8859997	-12.9375	-9.6875
7492.29	-12.8819559	-12.9375	-9.625
7495.42	-12.8784082	-12.9375	-9.6875
7498.53	-12.8744134	-12.9375	-9.625
7501.67	-12.8712558	-12.9375	-9.625
7504.78	-12.8676211	-12.9375	-9.625
7507.91	-12.8637363	-12.9375	-9.625
7510.98	-12.8596591	-12.9375	-9.625
7514.13	-12.8563909	-12.9375	-9.625
7517.34	-12.8522296	-12.9375	-9.625
7520.47	-12.8489171	-12.9375	-9.625
7523.59	-12.8451811	-12.9375	-9.625
7526.68	-12.8416854	-12.9375	-9.625
7529.85	-12.8371618	-12.9375	-9.625
7533.03	-12.8339564	-12.875	-9.625
7536.15	-12.8300074	-12.875	-9.5625
7539.27	-12.8262363	-12.875	-9.5625
7542.39	-12.8228368	-12.875	-9.5625
7545.5	-12.8183537	-12.875	-9.5625
7548.69	-12.8149293	-12.875	-9.5625
7551.83	-12.8112503	-12.875	-9.5625
7554.93	-12.807332	-12.875	-9.5625
7558.05	-12.8034606	-12.875	-9.5625
7561.16	-12.8003938	-12.875	-9.5625
7564.37	-12.7959867	-12.875	-9.5625
7567.51	-12.7921243	-12.875	-9.5
7570.6	-12.7889365	-12.875	-9.5
7573.75	-12.7851412	-12.875	-9.5
7576.87	-12.78111	-12.875	-9.5
7580.0	-12.7772396	-12.875	-9.5
7583.1	-12.7735545	-12.875	-9.5
7586.22	-12.7696979	-12.875	-9.5
7589.36	-12.7656142	-12.875	-9.5
7592.48	-12.7620777	-12.875	-9.5
7595.6	-12.758664	-12.8125	-9.5
7598.79	-12.7546414	-12.8125	-9.5
7601.91	-12.7511569	-12.8125	-9.4375
7605.04	-12.7475607	-12.8125	-9.4375
7608.23	-12.7432769	-12.8125	-9.5
7611.42	-12.7398503	-12.8125	-9.4375
7614.55	-12.7353978	-12.8125	-9.4375
7617.76	-12.7319129	-12.8125	-9.4375
7620.88	-12.7279027	-12.8125	-9.4375
7623.99	-12.7244084	-12.8125	-9.4375
7627.11	-12.7206585	-12.8125	-9.4375
7630.23	-12.7167005	-12.8125	-9.4375
7633.33	-12.7127563	-12.8125	-9.4375
7636.43	-12.7091811	-12.8125	-9.4375
7639.58	-12.7059798	-12.8125	-9.4375
7642.69	-12.7015303	-12.75	-9.375
7645.84	-12.6980334	-12.8125	-9.375
7648.95	-12.6943581	-12.75	-9.375
7652.05	-12.6905725	-12.75	-9.375
7655.25	-12.6868951	-12.75	-9.375
7658.38	-12.6826507	-12.75	-9.375
7661.5	-12.6789019	-12.75	-9.375
7664.61	-12.6756493	-12.75	-9.375
7667.75	-12.6716885	-12.75	-9.375
7670.97	-12.6677056	-12.75	-9.375
7674.21	-12.6637969	-12.75	-9.375
7677.43	-12.6603179	-12.75	-9.375
7680.62	-12.6562171	-12.75	-9.3125
7683.76	-12.65232	-12.75	-9.3125
7686.86	-12.6485523	-12.75	-9.3125
7689.97	-12.6448354	-12.75	-9.3125
7693.1	-12.640626	-12.75	-9.3125
7696.21	-12.6370074	-12.75	-9.3125
7699.34	-12.6331043	-12.6875	-9.3125
7702.41	-12.6299102	-12.75	-9.3125
7705.57	-12.6257038	-12.6875	-9.3125
7708.69	-12.6224118	-12.6875	-9.3125
7711.81	-12.6181298	-12.6875	-9.25
7714.95	-12.6143645	-12.6875	-9.25
7718.06	-12.6108492	-12.6875	-9.25
7721.18	-12.6069182	-12.6875	-9.25
7724.39	-12.6030059	-12.6875	-9.25
7727.46	-12.5991643	-12.6875	-9.25
7730.6	-12.5960187	-12.6875	-9.25
7733.74	-12.5918025	-12.6875	-9.25
7736.93	-12.5877646	-12.6875	-9.25
7740.05	-12.5842079	-12.6875	-9.25
7743.18	-12.5806364	-12.6875	-9.1875
7746.29	-12.5764124	-12.6875	-9.1875
7749.51	-12.5729569	-12.6875	-9.1875
7752.63	-12.568923	-12.6875	-9.1875
7755.75	-12.5646469	-12.6875	-9.1875
7758.87	-12.5607885	-12.625	-9.1875
7761.99	-12.5577377	-12.625	-9.1875
7765.21	-12.5532033	-12.625	-9.1875
7768.39	-12.5492898	-12.625	-9.1875
7771.5	-12.5459148	-12.625	-9.1875
7774.63	-12.5415716	-12.625	-9.1875
7777.74	-12.5378256	-12.625	-9.1875
7780.86	-12.5340941	-12.625	-9.1875
7783.97	-12.5304135	-12.625	-9.1875
7787.1	-12.5269022	-12.625	-9.125
7790.24	-12.5231346	-12.625	-9.125
7793.32	-12.519098	-12.625	-9.125
7796.47	-12.5150525	-12.625	-9.125
7799.57	-12.511672	-12.625	-9.125
7802.7	-12.5079122	-12.625	-9.125
7805.81	-12.5036985	-12.625	-9.125
7809.05	-12.5000081	-12.625	-9.125
7812.24	-12.4961162	-12.625	-9.125
7815.33	-12.4922951	-12.5625	-9.125
7818.46	-12.4881818	-12.5625	-9.0625
7821.6	-12.4842652	-12.5625	-9.0625
7824.71	-12.4807642	-12.5625	-9.0625
7827.83	-12.4766703	-12.5625	-9.0625
7830.95	-12.4731559	-12.5625	-9.0625
7834.07	-12.4694347	-12.5625	-9.0625
7837.18	-12.4654435	-12.5625	-9.0625
7840.39	-12.4619045	-12.5625	-9.0625
7843.51	-12.4581059	-12.5625	-9.0625
7846.63	-12.4532972	-12.5625	-9.0625
7849.73	-12.4502113	-12.5625	-9.0625
7852.87	-12.4462316	-12.5625	-9.0625
7855.99	-12.4425987	-12.5625	-9.0625
7859.08	-12.4386729	-12.5625	-9.0
7862.22	-12.4351424	-12.5625	-9.0
7865.34	-12.4310573	-12.5625	-9.0
7868.47	-12.4272569	-12.5625	-9.0
7871.57	-12.423821	-12.5625	-9.0
7874.71	-12.4198669	-12.5625	-9.0
7877.89	-12.4154265	-12.5	-9.0
7881.01	-12.4117509	-12.5	-9.0
7884.15	-12.4082473	-12.5	-9.0
7887.26	-12.4041556	-12.5	-9.0
7890.37	-12.4004053	-12.5	-8.9375
7893.49	-12.3966278	-12.5	-8.9375
7896.69	-12.3928458	-12.5	-8.9375
7899.89	-12.3884661	-12.5	-8.9375
7903.02	-12.3848725	-12.5	-8.9375
7906.14	-12.3814228	-12.5	-8.9375
7909.26	-12.3776893	-12.5	-8.9375
7912.39	-12.3737328	-12.5	-8.9375
7915.51	-12.3698511	-12.5	-8.875
7918.64	-12.365948	-12.5	-8.875
7921.75	-12.3623115	-12.5	-8.875
7924.9	-12.3581561	-12.5	-8.875
7928.08	-12.3542794	-12.5	-8.875
7931.18	-12.3502266	-12.5	-8.875
7934.31	-12.3470285	-12.5	-8.875
7937.42	-12.3428949	-12.4375	-8.875
7940.64	-12.3387797	-12.4375	-8.875
7943.74	-12.3353754	-12.4375	-8.875
7946.85	-12.3318269	-12.4375	-8.875
7949.95	-12.3275975	-12.4375	-8.8125
7953.1	-12.3239576	-12.4375	-8.8125
7956.22	-12.3196057	-12.4375	-8.8125
7959.35	-12.3159241	-12.4375	-8.8125
7962.47	-12.312668	-12.4375	-8.8125
7965.57	-12.3087216	-12.4375	-8.8125
7968.71	-12.3044841	-12.4375	-8.8125
7971.81	-12.3006803	-12.4375	-8.8125
7975.02	-12.2970139	-12.4375	-8.8125
7978.22	-12.292821	-12.4375	-8.8125
7981.34	-12.2891917	-12.4375	-8.8125
7984.45	-12.2854859	-12.4375	-8.8125
7987.58	-12.2816616	-12.4375	-8.8125
7990.67	-12.2777102	-12.375	-8.75
7993.82	-12.2737552	-12.375	-8.75
7996.94	-12.2702974	-12.375	-8.75
8000.17	-12.2659709	-12.375	-8.75
8003.35	-12.2618961	-12.375	-8.75
8006.48	-12.258082	-12.375	-8.75
8009.58	-12.2547006	-12.375	-8.75
8012.7	-12.2505193	-12.375	-8.75
8015.86	-12.2467389	-12.375	-8.75
8019.02	-12.2427421	-12.375	-8.75
8022.15	-12.2388326	-12.375	-8.75
8025.27	-12.2354631	-12.375	-8.75
8028.38	-12.2312625	-12.375	-8.6875
8031.5	-12.2277036	-12.375	-8.6875
8034.59	-12.2237957	-12.375	-8.6875
8037.74	-12.2196149	-12.375	-8.6875
8040.96	-12.2160176	-12.375	-8.6875
8044.16	-12.2120329	-12.375	-8.6875
8047.26	-12.2078526	-12.375	-8.6875
8050.4	-12.2049938	-12.375	-8.6875
8053.58	-12.2005086	-12.3125	-8.6875
8056.7	-12.1965759	-12.3125	-8.6875
8059.83	-12.1932519	-12.3125	-8.6875
8062.93	-12.1884473	-12.3125	-8.6875
8066.07	-12.1853648	-12.3125	-8.625
8069.2	-12.1817163	-12.3125	-8.625
8072.39	-12.1771589	-12.3125	-8.625
8075.58	-12.1737509	-12.3125	-8.625
8078.72	-12.1699871	-12.3125	-8.625
8081.78	-12.1657753	-12.3125	-8.625
8084.98	-12.1624173	-12.3125	-8.625
8088.15	-12.1582128	-12.3125	-8.625
8091.28	-12.1543945	-12.3125	-8.625
8094.48	-12.1503976	-12.3125	-8.5625
8097.58	-12.1467346	-12.3125	-8.5625
8100.7	-12.1424871	-12.3125	-8.625
8103.83	-12.1387723	-12.3125	-8.5625
8106.93	-12.1353658	-12.25	-8.5625
8110.09	-12.1311656	-12.3125	-8.5625
8113.28	-12.1274125	-12.25	-8.5625
8116.38	-12.1234615	-12.25	-8.5625
8119.5	-12.1199233	-12.25	-8.5625
8122.63	-12.1160453	-12.25	-8.5625
8125.74	-12.1124025	-12.25	-8.5625
8128.88	-12.107701	-12.25	-8.5
8132.02	-12.1047158	-12.25	-8.5
8135.18	-12.1002838	-12.25	-8.5
8138.31	-12.0962167	-12.25	-8.5
8141.44	-12.092824	-12.25	-8.5
8144.56	-12.0887029	-12.25	-8.5
8147.63	-12.0847744	-12.25	-8.5
8150.79	-12.0811272	-12.25	-8.5
8153.91	-12.0771815	-12.25	-8.5
8157.04	-12.0736287	-12.25	-8.5
8160.22	-12.0698083	-12.25	-8.5
8163.34	-12.0655782	-12.1875	-8.5
8166.45	-12.0616897	-12.25	-8.4375
8169.6	-12.0582736	-12.1875	-8.4375
8172.76	-12.0538505	-12.1875	-8.4375
8175.93	-12.0502837	-12.1875	-8.4375
8179.11	-12.0462642	-12.1875	-8.4375
8182.22	-12.0423368	-12.1875	-8.4375
8185.34	-12.0381884	-12.1875	-8.4375
8188.46	-12.0344594	-12.1875	-8.4375
8191.58	-12.0300109	-12.1875	-8.4375
8194.72	-12.0261862	-12.1875	-8.4375
8197.86	-12.0228826	-12.1875	-8.4375
8201.02	-12.0190877	-12.1875	-8.4375
8204.14	-12.0144752	-12.1875	-8.4375
8207.28	-12.0114129	-12.1875	-8.375
8210.4	-12.0075853	-12.1875	-8.375
8213.5	-12.0040002	-12.1875	-8.375
8216.64	-11.9998476	-12.1875	-8.375
8219.76	-11.9960919	-12.125	-8.375
8222.88	-11.9922093	-12.1875	-8.375
8226.0	-11.988597	-12.1875	-8.375
8229.11	-11.984376	-12.125	-8.375
8232.22	-11.9808951	-12.125	-8.375
8235.36	-11.9769027	-12.125	-8.3125
8238.43	-11.9727628	-12.125	-8.3125
8241.6	-11.9690408	-12.125	-8.3125
8244.8	-11.9649384	-12.125	-8.3125
8247.92	-11.9609873	-12.125	-8.3125
8251.04	-11.9568508	-12.125	-8.3125
8254.14	-11.9531448	-12.125	-8.3125
8257.28	-11.9500016	-12.125	-8.3125
8260.4	-11.9454948	-12.125	-8.3125
8263.51	-11.9416192	-12.125	-8.3125
8266.72	-11.9384014	-12.125	-8.3125
8269.84	-11.9341236	-12.125	-8.3125
8272.94	-11.930029	-12.125	-8.3125
8276.14	-11.9262483	-12.0625	-8.3125
8279.26	-11.9221573	-12.125	-8.25
8282.39	-11.9189395	-12.0625	-8.25
8285.52	-11.9147384	-12.0625	-8.25
8288.63	-11.9099326	-12.0625	-8.25
8291.84	-11.9064889	-12.0625	-8.25
8294.96	-11.9032611	-12.0625	-8.25
8298.08	-11.8989225	-12.0625	-8.25
8301.2	-11.8945924	-12.0625	-8.25
8304.28	-11.8911513	-12.0625	-8.25
8307.42	-11.8870584	-12.0625	-8.25
8310.58	-11.883057	-12.0625	-8.25
8313.76	-11.8795233	-12.0625	-8.25
8316.88	-11.8751241	-12.0625	-8.1875
8320.0	-11.8715214	-12.0625	-8.1875
8323.13	-11.8678787	-12.0625	-8.1875
8326.33	-11.8630263	-12.0625	-8.1875
8329.51	-11.8597988	-12.0625	-8.1875
8332.65	-11.8553591	-12.0625	-8.1875
8335.83	-11.8516155	-12.0625	-8.1875
8338.96	-11.848141	-12.0625	-8.1875
8342.06	-11.8439265	-12.0625	-8.1875
8345.17	-11.8402123	-12.0	-8.125
8348.34	-11.8362218	-12.0	-8.1875
8351.52	-11.8315629	-12.0	-8.125
8354.62	-11.8285103	-12.0	-8.125
8357.76	-11.824358	-12.0	-8.125
8360.95	-11.8205077	-12.0	-8.125
8364.08	-11.8163447	-12.0	-8.125
8367.27	-11.8126891	-12.0	-8.125
8370.48	-11.8084726	-12.0	-8.125
8373.58	-11.8043859	-12.0	-8.125
8376.7	-11.8007994	-12.0	-8.125
8379.84	-11.7971125	-12.0	-8.125
8383.04	-11.7926692	-12.0	-8.125
8386.16	-11.7884237	-12.0	-8.125
8389.27	-11.7849219	-12.0	-8.0625
8392.39	-11.7806938	-12.0	-8.0625
8395.58	-11.7771063	-11.9375	-8.0625
8398.7	-11.7732783	-12.0	-8.0625
8401.84	-11.7696422	-11.9375	-8.0625
8405.05	-11.7653495	-11.9375	-8.0625
8408.22	-11.7613798	-11.9375	-8.0625
8411.43	-11.7570842	-11.9375	-8.0625
8414.54	-11.7533814	-11.9375	-8.0625
8417.66	-11.7492768	-11.9375	-8.0625
8420.79	-11.7458908	-11.9375	-8.0625
8423.92	-11.7419743	-11.9375	-8.0625
8427.03	-11.7378897	-11.9375	-8.0
8430.18	-11.7337731	-11.9375	-8.0
8433.36	-11.7297956	-11.9375	-8.0625
8436.47	-11.726005	-11.9375	-8.0625
8439.58	-11.7219823	-11.9375	-8.0
8442.69	-11.7184467	-11.9375	-8.0
8445.84	-11.7144492	-11.9375	-8.0
8448.96	-11.7104136	-11.9375	-8.0
8452.14	-11.7068355	-11.875	-8.0
8455.28	-11.7029619	-11.875	-8.0
8458.39	-11.6986317	-11.9375	-8.0
8461.52	-11.6957156	-11.875	-8.0
8464.65	-11.6910695	-11.875	-8.0
8467.84	-11.6863711	-11.875	-7.9375
8470.99	-11.6831487	-11.875	-7.9375
8474.24	-11.6788809	-11.875	-7.9375
8477.43	-11.6748106	-11.875	-7.9375
8480.56	-11.6707593	-11.875	-7.9375
8483.66	-11.6669573	-11.875	-7.9375
8486.79	-11.6632799	-11.875	-7.9375
8489.93	-11.659692	-11.875	-7.9375
8493.11	-11.6556741	-11.875	-7.9375
8496.24	-11.6516582	-11.875	-7.9375
8499.35	-11.6471747	-11.875	-7.9375
8502.54	-11.6436655	-11.875	-7.9375
8505.69	-11.639524	-11.875	-7.875
8508.89	-11.6358877	-11.875	-7.875
8512.08	-11.6314963	-11.875	-7.875
8515.24	-11.6274157	-11.8125	-7.875
8518.39	-11.6234182	-11.8125	-7.875
8521.58	-11.6200961	-11.8125	-7.875
8524.7	-11.6159906	-11.8125	-7.875
8527.84	-11.6117237	-11.8125	-7.875
8530.96	-11.6085334	-11.8125	-7.875
8534.06	-11.6041545	-11.8125	-7.875
8537.18	-11.6005305	-11.8125	-7.875
8540.32	-11.5968421	-11.8125	-7.875
8543.44	-11.5925381	-11.8125	-7.8125
8546.55	-11.5885431	-11.8125	-7.8125
8549.68	-11.5849104	-11.8125	-7.8125
8552.8	-11.5804992	-11.8125	-7.8125
8555.92	-11.5769951	-11.8125	-7.8125
8559.05	-11.5728478	-11.8125	-7.8125
8562.19	-11.5688272	-11.8125	-7.8125
8565.35	-11.565056	-11.8125	-7.8125
8568.46	-11.5608936	-11.8125	-7.8125
8571.58	-11.557376	-11.8125	-7.8125
8574.7	-11.5532941	-11.8125	-7.8125
8577.83	-11.5489546	-11.8125	-7.8125
8580.97	-11.5450639	-11.8125	-7.8125
8584.16	-11.5415134	-11.75	-7.75
8587.38	-11.5368785	-11.75	-7.75
8590.54	-11.5337009	-11.75	-7.75
8593.67	-11.5296858	-11.75	-7.75
8596.79	-11.5253612	-11.75	-7.75
8599.9	-11.5215286	-11.75	-7.75
8603.02	-11.517592	-11.75	-7.75
8606.16	-11.5138941	-11.75	-7.75
8609.33	-11.5098359	-11.75	-7.75
8612.48	-11.5058961	-11.75	-7.75
8615.66	-11.5019148	-11.75	-7.75
8618.89	-11.4975346	-11.75	-7.75
8622.08	-11.4932481	-11.75	-7.75
8625.19	-11.4898446	-11.75	-7.6875
8628.33	-11.4858004	-11.75	-7.6875
8631.51	-11.4819201	-11.6875	-7.6875
8634.61	-11.4776542	-11.75	-7.6875
8637.76	-11.4741008	-11.6875	-7.6875
8640.86	-11.4703252	-11.75	-7.6875
8643.98	-11.4660862	-11.6875	-7.6875
8647.13	-11.4622701	-11.6875	-7.6875
8650.3	-11.4576489	-11.6875	-7.6875
8653.44	-11.4540757	-11.6875	-7.6875
8656.55	-11.4504989	-11.6875	-7.625
8659.62	-11.4464236	-11.6875	-7.625
8662.75	-11.44255	-11.6875	-7.625
8665.87	-11.4379759	-11.6875	-7.625
8668.98	-11.4340555	-11.6875	-7.625
8672.1	-11.4305934	-11.6875	-7.625
8675.29	-11.4263373	-11.6875	-7.625
8678.47	-11.4225481	-11.6875	-7.625
8681.59	-11.4185714	-11.6875	-7.625
8684.72	-11.4142869	-11.6875	-7.625
8687.83	-11.410562	-11.6875	-7.625
8690.96	-11.4065581	-11.625	-7.5625
8694.07	-11.4028671	-11.625	-7.5625
8697.12	-11.398864	-11.625	-7.5625
8700.27	-11.3945463	-11.625	-7.5625
8703.4	-11.3907301	-11.625	-7.5625
8706.51	-11.3869101	-11.625	-7.5625
8709.71	-11.3828904	-11.625	-7.5625
8712.82	-11.3787523	-11.625	-7.5625
8715.94	-11.3747718	-11.625	-7.5625
8719.06	-11.3709839	-11.625	-7.5625
8722.16	-11.3669286	-11.625	-7.5625
8725.31	-11.363093	-11.625	-7.5625
8728.44	-11.3586049	-11.625	-7.5625
8731.59	-11.3550976	-11.625	-7.5
8734.68	-11.3512305	-11.625	-7.5
8737.8	-11.3467707	-11.625	-7.5
8740.92	-11.3431808	-11.625	-7.5
8744.04	-11.3389178	-11.625	-7.5
8747.16	-11.3351233	-11.625	-7.5
8750.26	-11.3310825	-11.625	-7.5
8753.38	-11.3270233	-11.625	-7.5
8756.51	-11.3234351	-11.5625	-7.5
8759.59	-11.3193367	-11.625	-7.5
8762.68	-11.3155845	-11.5625	-7.5
8765.78	-11.3111809	-11.5625	-7.5
8768.91	-11.3073187	-11.5625	-7.5
8772.02	-11.3032028	-11.5625	-7.4375
8775.16	-11.2998645	-11.5625	-7.4375
8778.34	-11.2951425	-11.5625	-7.4375
8781.44	-11.2912632	-11.5625	-7.4375
8784.6	-11.2873186	-11.5625	-7.4375
8787.69	-11.2833996	-11.5625	-7.4375
8790.82	-11.2791819	-11.5625	-7.4375
8793.96	-11.2748493	-11.5625	-7.4375
8797.06	-11.2709456	-11.5625	-7.4375
8800.14	-11.2670245	-11.5625	-7.4375
8803.24	-11.2634957	-11.5625	-7.4375
8806.34	-11.2598276	-11.5625	-7.4375
8809.46	-11.255137	-11.5625	-7.4375
8812.58	-11.2512365	-11.5	-7.375
8815.74	-11.2474872	-11.5625	-7.4375
8818.85	-11.2434195	-11.5	-7.375
8821.95	-11.2397097	-11.5	-7.375
8825.08	-11.2358981	-11.5	-7.375
8828.2	-11.2314183	-11.5	-7.375
8831.3	-11.2276144	-11.5	-7.375
8834.44	-11.2237205	-11.5	-7.375
8837.54	-11.2197266	-11.5	-7.375
8840.66	-11.2156372	-11.5	-7.375
8843.79	-11.2113546	-11.5	-7.375
8846.92	-11.2075273	-11.5	-7.375
8850.03	-11.2035243	-11.5	-7.375
8853.14	-11.1992818	-11.5	-7.3125
8856.26	-11.1958361	-11.5	-7.375
8859.37	-11.1916896	-11.5	-7.3125
8862.49	-11.1874429	-11.5	-7.3125
8865.63	-11.1831699	-11.5	-7.3125
8868.74	-11.1796936	-11.5	-7.3125
8871.86	-11.1759479	-11.4375	-7.3125
8874.98	-11.1720951	-11.5	-7.3125
8878.09	-11.1680466	-11.4375	-7.3125
8881.21	-11.1637846	-11.4375	-7.3125
8884.34	-11.1601122	-11.4375	-7.3125
8887.48	-11.1558853	-11.4375	-7.3125
8890.6	-11.1512419	-11.4375	-7.25
8893.7	-11.1481231	-11.4375	-7.25
8896.84	-11.1442868	-11.4375	-7.25
8899.95	-11.1401927	-11.4375	-7.25
8903.07	-11.13595	-11.4375	-7.25
8906.19	-11.1320004	-11.4375	-7.25
8909.32	-11.1282365	-11.4375	-7.25
8912.42	-11.1241068	-11.4375	-7.25
8915.56	-11.1202268	-11.4375	-7.25
8918.66	-11.1161481	-11.4375	-7.25
8921.82	-11.1122619	-11.4375	-7.25
8924.92	-11.1083265	-11.4375	-7.25
8928.03	-11.1044651	-11.4375	-7.25
8931.17	-11.1002323	-11.375	-7.25
8934.3	-11.0961508	-11.375	-7.25
8937.39	-11.0923997	-11.375	-7.25
8940.49	-11.0877495	-11.375	-7.1875
8943.64	-11.0842857	-11.375	-7.1875
8946.74	-11.0804117	-11.375	-7.1875
8949.87	-11.0763129	-11.375	-7.1875
8953.0	-11.0723939	-11.375	-7.1875
8956.11	-11.0681445	-11.375	-7.1875
8959.23	-11.0643787	-11.375	-7.1875
8962.3	-11.0604512	-11.375	-7.1875
8965.38	-11.0564293	-11.375	-7.1875
8968.5	-11.0523293	-11.375	-7.1875
8971.65	-11.0489317	-11.375	-7.1875
8974.76	-11.0443553	-11.375	-7.1875
8977.88	-11.0407354	-11.375	-7.1875
8981.0	-11.0368121	-11.375	-7.1875
8984.1	-11.0326189	-11.375	-7.125
8987.24	-11.0283766	-11.375	-7.1875
8990.35	-11.0242911	-11.375	-7.125
8993.48	-11.0213897	-11.3125	-7.125
8996.59	-11.0165148	-11.375	-7.125
8999.71	-11.0129341	-11.3125	-7.125
9002.79	-11.0090273	-11.3125	-7.125
9005.88	-11.0051664	-11.3125	-7.125
9009.0	-11.0011176	-11.3125	-7.125
9012.2	-10.9966818	-11.3125	-7.125
9015.29	-10.9929572	-11.3125	-7.125
9018.41	-10.9892099	-11.3125	-7.0625
9021.54	-10.9850681	-11.3125	-7.125
9024.66	-10.9810467	-11.3125	-7.0625
9027.76	-10.9769363	-11.3125	-7.0625
9030.86	-10.9733128	-11.3125	-7.0625
9033.95	-10.9692508	-11.3125	-7.0625
9037.05	-10.9651519	-11.3125	-7.0625
9040.2	-10.9610641	-11.3125	-7.0625
9043.39	-10.9570512	-11.3125	-7.0625
9046.5	-10.9533516	-11.3125	-7.0625
9049.63	-10.9490961	-11.3125	-7.0625
9052.74	-10.9450764	-11.3125	-7.0625
9055.87	-10.9412227	-11.25	-7.0625
9058.98	-10.9372958	-11.25	-7.0625
9062.12	-10.9334971	-11.25	-7.0625
9065.25	-10.9294697	-11.25	-7.0625
9068.33	-10.9249398	-11.25	-7.0
9071.46	-10.9215776	-11.25	-7.0
9074.59	-10.9170554	-11.25	-7.0
9077.72	-10.9130139	-11.25	-7.0
9080.84	-10.9086881	-11.25	-7.0
9083.93	-10.9052344	-11.25	-7.0
9087.08	-10.9013552	-11.25	-7.0
9090.19	-10.8972933	-11.25	-7.0
9093.3	-10.8933007	-11.25	-7.0
9096.44	-10.8892902	-11.25	-7.0
9099.57	-10.8858614	-11.25	-7.0
9102.66	-10.8815584	-11.25	-7.0
9105.8	-10.8776591	-11.25	-7.0
9108.87	-10.8736063	-11.25	-6.9375
9111.96	-10.8697216	-11.25	-6.9375
9115.05	-10.8655233	-11.25	-6.9375
9118.21	-10.862382	-11.25	-6.9375
9121.39	-10.8574239	-11.1875	-6.9375
9124.51	-10.853681	-11.25	-6.9375
9127.62	-10.8495232	-11.1875	-6.9375
9130.76	-10.845501	-11.1875	-6.9375
9133.88	-10.8412222	-11.1875	-6.9375
9137.08	-10.8370807	-11.1875	-6.9375
9140.21	-10.8336296	-11.1875	-6.9375
9143.31	-10.8297358	-11.1875	-6.9375
9146.42	-10.8253049	-11.1875	-6.875
9149.53	-10.8216358	-11.1875	-6.9375
9152.65	-10.8176657	-11.1875	-6.875
9155.78	-10.8135872	-11.1875	-6.875
9158.89	-10.8094948	-11.1875	-6.875
9162.03	-10.8060537	-11.1875	-6.875
9165.16	-10.8015733	-11.1875	-6.875
9168.26	-10.7977831	-11.1875	-6.875
9171.4	-10.7932062	-11.1875	-6.875
9174.51	-10.7899244	-11.1875	-6.875
9177.64	-10.7856293	-11.1875	-6.875
9180.77	-10.7813376	-11.125	-6.875
9183.89	-10.7776108	-11.125	-6.875
9186.99	-10.7730691	-11.125	-6.875
9190.07	-10.7692135	-11.125	-6.875
9193.15	-10.765587	-11.125	-6.8125
9196.26	-10.7618707	-11.125	-6.8125
9199.39	-10.7575208	-11.125	-6.8125
9202.51	-10.7535119	-11.125	-6.8125
9205.64	-10.7492904	-11.125	-6.8125
9208.76	-10.7458276	-11.125	-6.8125
9211.85	-10.7416722	-11.125	-6.8125
9215.0	-10.7374678	-11.125	-6.8125
9218.2	-10.7333812	-11.125	-6.8125
9221.29	-10.7294528	-11.125	-6.8125
9224.41	-10.7253229	-11.125	-6.8125
