Time [s]	Sensor 1: BME280 @I2C [°C]	Sensor 2: DS18B20 @GPIO [°C]	Sensor 3: DS18B20 @GPIO [°C]	Sensor 4: DS18B20 @GPIO [°C]	Sensor 5: OPUS20 @LAN [°C]
1395.52	23.02809945778572	23.4375	23.3125	23.25	22.991134643554688
1399.27	23.01783836153918	23.375	23.3125	23.25	22.991134643554688
1402.97	23.02296890951693	23.4375	23.3125	23.25	22.991134643554688
1406.71	23.02809945778572	23.4375	23.3125	23.25	22.991134643554688
1410.47	23.02296890951693	23.375	23.3125	23.25	22.991134643554688
1414.24	23.02809945778572	23.4375	23.3125	23.25	22.991134643554688
1418.01	23.02296890951693	23.375	23.3125	23.25	22.991134643554688
1421.74	23.02809945778572	23.4375	23.3125	23.25	22.991134643554688
1425.44	23.02296890951693	23.375	23.3125	23.25	22.991134643554688
1429.19	23.033230006345548	23.375	23.3125	23.25	22.991134643554688
1432.87	23.02296890951693	23.4375	23.3125	23.25	22.991134643554688
1436.66	23.033230006345548	23.4375	23.3125	23.25	22.991134643554688
1440.4	23.038360555196412	23.375	23.3125	23.25	22.98747444152832
1444.16	23.038360555196412	23.4375	23.3125	23.25	22.98747444152832
1447.89	23.04349110433832	23.4375	23.3125	23.25	22.98747444152832
1451.6	23.04349110433832	23.4375	23.3125	23.25	22.98747444152832
1455.38	23.053752203495243	23.375	23.3125	23.25	22.98747444152832
1459.1	23.064013303816317	23.4375	23.3125	23.25	22.98747444152832
1462.81	23.069143854413415	23.4375	23.3125	23.25	22.98747444152832
1466.54	23.05888275351026	23.4375	23.3125	23.25	22.98747444152832
1470.26	23.05888275351026	23.4375	23.3125	23.25	22.98747444152832
1473.96	23.05888275351026	23.4375	23.3125	23.25	22.98747444152832
1477.67	23.053752203495243	23.4375	23.3125	23.25	22.98747444152832
1481.42	23.053752203495243	23.4375	23.3125	23.3125	22.98747444152832
