Measuring Time [h]	Discharge Runtime [h]	Voltage [V]	Current [A]	Capacity [Ah]
0.195	0.183	4.95	0.8	0.148
0.195	0.183	4.96	0.8	0.148
0.195	0.183	4.94	0.8	0.149
0.196	0.183	4.96	0.8	0.149
0.196	0.183	4.96	0.8	0.149
0.196	0.183	4.96	0.8	0.149
0.196	0.183	4.95	0.8	0.15
0.197	0.183	4.95	0.8	0.15
0.197	0.183	4.96	0.8	0.15
0.197	0.183	4.96	0.8	0.15
0.198	0.183	4.95	0.8	0.15
0.198	0.183	4.95	0.8	0.151
0.198	0.183	4.96	0.8	0.151
0.198	0.183	4.95	0.8	0.151
0.199	0.183	4.96	0.8	0.151
0.199	0.183	4.95	0.8	0.152
0.199	0.183	4.95	0.8	0.152
0.199	0.183	4.96	0.8	0.152
0.2	0.183	4.95	0.8	0.152
0.2	0.183	4.95	0.8	0.152
0.2	0.183	4.96	0.8	0.153
0.201	0.183	4.95	0.8	0.153
0.201	0.183	4.96	0.8	0.153
0.201	0.183	4.95	0.8	0.153
0.201	0.183	4.97	0.8	0.154
0.202	0.183	4.96	0.8	0.154
0.202	0.183	4.96	0.8	0.154
0.202	0.183	4.96	0.8	0.154
0.203	0.183	4.95	0.8	0.154
0.203	0.183	4.96	0.8	0.155
0.203	0.183	4.96	0.8	0.155
0.203	0.183	4.95	0.8	0.155
0.204	0.183	4.95	0.8	0.155
0.204	0.183	4.95	0.8	0.156
0.204	0.183	4.95	0.8	0.156
0.204	0.183	4.96	0.8	0.156
0.205	0.183	4.95	0.8	0.156
0.205	0.183	4.96	0.8	0.156
0.205	0.183	4.94	0.8	0.157
0.206	0.183	4.95	0.8	0.157
0.206	0.183	4.95	0.8	0.157
0.206	0.183	4.97	0.8	0.157
0.206	0.183	4.95	0.8	0.158
0.207	0.183	4.96	0.8	0.158
0.207	0.183	4.96	0.8	0.158
0.207	0.183	4.95	0.8	0.158
0.208	0.183	4.95	0.8	0.158
0.208	0.183	4.95	0.8	0.159
0.208	0.183	4.95	0.8	0.159
0.208	0.183	4.96	0.8	0.159
0.209	0.183	4.96	0.8	0.159
0.209	0.183	4.96	0.8	0.16
0.209	0.183	4.95	0.8	0.16
0.21	0.2	4.95	0.8	0.16
0.21	0.2	4.95	0.8	0.16
0.21	0.2	4.96	0.8	0.16
0.21	0.2	4.95	0.8	0.161
0.211	0.2	4.96	0.8	0.161
0.211	0.2	4.95	0.8	0.161
0.211	0.2	4.95	0.8	0.161
0.212	0.2	4.95	0.8	0.162
0.212	0.2	4.95	0.8	0.162
0.212	0.2	4.96	0.8	0.162
0.212	0.2	4.96	0.8	0.162
0.213	0.2	4.95	0.8	0.162
0.213	0.2	4.95	0.8	0.163
0.213	0.2	4.96	0.8	0.163
0.213	0.2	4.95	0.8	0.163
0.214	0.2	4.95	0.8	0.163
0.214	0.2	4.96	0.8	0.164
0.214	0.2	4.96	0.8	0.164
0.215	0.2	4.94	0.8	0.164
0.215	0.2	4.94	0.8	0.164
0.215	0.2	4.95	0.8	0.164
0.215	0.2	4.96	0.8	0.165
0.216	0.2	4.97	0.8	0.165
0.216	0.2	4.95	0.8	0.165
0.216	0.2	4.96	0.8	0.165
0.217	0.2	4.97	0.8	0.166
0.217	0.2	4.94	0.8	0.166
0.217	0.2	4.95	0.8	0.166
0.217	0.2	4.96	0.8	0.166
0.218	0.2	4.94	0.8	0.166
0.218	0.2	4.95	0.8	0.167
0.218	0.2	4.96	0.8	0.167
0.219	0.2	4.96	0.8	0.167
0.219	0.2	4.95	0.8	0.167
0.219	0.2	4.96	0.8	0.168
0.219	0.2	4.95	0.8	0.168
0.22	0.2	4.95	0.8	0.168
0.22	0.2	4.94	0.8	0.168
0.22	0.2	4.96	0.8	0.168
0.221	0.2	4.94	0.8	0.169
0.221	0.2	4.94	0.8	0.169
0.221	0.2	4.95	0.8	0.169
0.221	0.2	4.96	0.8	0.169
0.222	0.2	4.95	0.8	0.17
0.222	0.2	4.95	0.8	0.17
0.222	0.2	4.95	0.8	0.17
0.223	0.2	4.96	0.8	0.17
0.223	0.2	4.95	0.8	0.17
0.223	0.2	4.95	0.8	0.171
0.223	0.2	4.96	0.8	0.171
0.224	0.2	4.94	0.8	0.171
0.224	0.2	4.95	0.8	0.171
0.224	0.2	4.94	0.8	0.172
0.224	0.2	4.95	0.8	0.172
0.225	0.2	4.96	0.8	0.172
0.225	0.2	4.97	0.8	0.172
0.225	0.2	4.95	0.8	0.172
0.226	0.2	4.95	0.8	0.173
0.226	0.2	4.96	0.8	0.173
0.226	0.2	4.95	0.8	0.173
0.226	0.217	4.95	0.8	0.173
0.227	0.217	4.95	0.8	0.174
0.227	0.217	4.95	0.8	0.174
0.227	0.217	4.94	0.8	0.174
0.228	0.217	4.95	0.8	0.174
0.228	0.217	4.95	0.8	0.174
0.228	0.217	4.96	0.8	0.175
0.228	0.217	4.95	0.8	0.175
0.229	0.217	4.95	0.8	0.175
0.229	0.217	4.95	0.8	0.175
0.229	0.217	4.95	0.8	0.176
0.23	0.217	4.95	0.8	0.176
0.23	0.217	4.95	0.8	0.176
0.23	0.217	4.93	0.8	0.176
0.23	0.217	4.96	0.8	0.176
0.231	0.217	4.95	0.8	0.177
0.231	0.217	4.95	0.8	0.177
0.231	0.217	4.95	0.8	0.177
0.231	0.217	4.95	0.8	0.177
0.232	0.217	4.94	0.8	0.178
0.232	0.217	4.95	0.8	0.178
0.232	0.217	4.94	0.8	0.178
0.233	0.217	4.94	0.8	0.178
0.233	0.217	4.94	0.8	0.178
0.233	0.217	4.95	0.8	0.179
0.233	0.217	4.94	0.8	0.179
0.234	0.217	4.95	0.8	0.179
0.234	0.217	4.95	0.8	0.179
0.234	0.217	4.96	0.8	0.18
0.235	0.217	4.95	0.8	0.18
0.235	0.217	4.95	0.8	0.18
0.235	0.217	4.94	0.8	0.18
0.235	0.217	4.96	0.8	0.18
0.236	0.217	4.95	0.8	0.181
0.236	0.217	4.95	0.8	0.181
0.236	0.217	4.95	0.8	0.181
0.236	0.217	4.94	0.8	0.181
0.237	0.217	4.94	0.8	0.182
0.237	0.217	4.95	0.8	0.182
0.237	0.217	4.95	0.8	0.182
0.238	0.217	4.95	0.8	0.182
0.238	0.217	4.94	0.8	0.182
0.238	0.217	4.94	0.8	0.183
0.238	0.217	4.94	0.8	0.183
0.239	0.217	4.94	0.8	0.183
0.239	0.217	4.95	0.8	0.183
0.239	0.217	4.94	0.8	0.184
0.24	0.217	4.94	0.8	0.184
0.24	0.217	4.96	0.8	0.184
0.24	0.217	4.94	0.8	0.184
0.24	0.217	4.94	0.8	0.184
0.241	0.217	4.96	0.8	0.185
0.241	0.217	4.95	0.8	0.185
0.241	0.217	4.95	0.8	0.185
0.241	0.217	4.96	0.8	0.185
0.242	0.217	4.96	0.8	0.186
0.242	0.217	4.96	0.8	0.186
0.242	0.217	4.95	0.8	0.186
0.243	0.217	4.94	0.8	0.186
0.243	0.217	4.95	0.8	0.186
0.243	0.233	4.95	0.8	0.187
0.243	0.233	4.94	0.8	0.187
0.244	0.233	4.96	0.8	0.187
0.244	0.233	4.95	0.8	0.187
0.244	0.233	4.95	0.8	0.188
0.245	0.233	4.95	0.8	0.188
0.245	0.233	4.94	0.8	0.188
0.245	0.233	4.96	0.8	0.188
0.245	0.233	4.96	0.8	0.188
0.246	0.233	4.96	0.8	0.189
0.246	0.233	4.93	0.8	0.189
0.246	0.233	4.95	0.8	0.189
0.247	0.233	4.95	0.8	0.189
0.247	0.233	4.95	0.8	0.19
0.247	0.233	4.95	0.8	0.19
0.247	0.233	4.95	0.8	0.19
0.248	0.233	4.95	0.8	0.19
0.248	0.233	4.95	0.8	0.19
0.248	0.233	4.95	0.8	0.191
0.249	0.233	4.94	0.8	0.191
0.249	0.233	4.94	0.8	0.191
0.249	0.233	4.94	0.8	0.191
0.249	0.233	4.94	0.8	0.192
0.25	0.233	4.96	0.8	0.192
0.25	0.233	4.95	0.8	0.192
0.25	0.233	4.95	0.8	0.192
0.25	0.233	4.95	0.8	0.192
0.251	0.233	4.94	0.8	0.193
0.251	0.233	4.95	0.8	0.193
0.251	0.233	4.94	0.8	0.193
0.252	0.233	4.96	0.8	0.193
0.252	0.233	4.95	0.8	0.194
0.252	0.233	4.95	0.8	0.194
0.252	0.233	4.96	0.8	0.194
0.253	0.233	4.94	0.8	0.194
0.253	0.233	4.95	0.8	0.194
0.253	0.233	4.95	0.8	0.195
0.254	0.233	4.95	0.8	0.195
0.254	0.233	4.94	0.8	0.195
0.254	0.233	4.94	0.8	0.195
0.254	0.233	4.95	0.8	0.196
0.255	0.233	4.95	0.8	0.196
0.255	0.233	4.95	0.8	0.196
0.255	0.233	4.95	0.8	0.196
0.256	0.233	4.94	0.8	0.196
0.256	0.233	4.94	0.8	0.197
0.256	0.233	4.94	0.8	0.197
0.256	0.233	4.95	0.8	0.197
0.257	0.233	4.94	0.8	0.197
0.257	0.233	4.94	0.8	0.198
0.257	0.233	4.95	0.8	0.198
0.258	0.233	4.95	0.8	0.198
0.258	0.233	4.95	0.8	0.198
0.258	0.233	4.94	0.8	0.198
0.258	0.233	4.94	0.8	0.199
0.259	0.233	4.95	0.8	0.199
0.259	0.233	4.94	0.8	0.199
0.259	0.233	4.94	0.8	0.199
0.26	0.233	4.95	0.8	0.2
0.26	0.233	4.93	0.8	0.2
0.26	0.25	4.95	0.8	0.2
0.26	0.25	4.94	0.8	0.2
0.261	0.25	4.95	0.8	0.2
0.261	0.25	4.95	0.8	0.201
0.261	0.25	4.95	0.8	0.201
0.261	0.25	4.95	0.8	0.201
0.262	0.25	4.93	0.8	0.201
0.262	0.25	4.93	0.8	0.202
0.262	0.25	4.94	0.8	0.202
0.263	0.25	4.95	0.8	0.202
0.263	0.25	4.94	0.8	0.202
0.263	0.25	4.95	0.8	0.202
0.263	0.25	4.94	0.8	0.203
0.264	0.25	4.94	0.8	0.203
0.264	0.25	4.95	0.8	0.203
0.264	0.25	4.94	0.8	0.203
0.265	0.25	4.94	0.8	0.204
0.265	0.25	4.96	0.8	0.204
0.265	0.25	4.94	0.8	0.204
0.265	0.25	4.95	0.8	0.204
0.266	0.25	4.95	0.8	0.204
0.266	0.25	4.95	0.8	0.205
0.266	0.25	4.95	0.8	0.205
0.266	0.25	4.95	0.8	0.205
0.267	0.25	4.95	0.8	0.205
0.267	0.25	4.94	0.8	0.206
0.267	0.25	4.94	0.8	0.206
0.268	0.25	4.95	0.8	0.206
0.268	0.25	4.95	0.8	0.206
0.268	0.25	4.95	0.8	0.206
0.268	0.25	4.94	0.8	0.207
0.269	0.25	4.95	0.8	0.207
0.269	0.25	4.94	0.8	0.207
0.269	0.25	4.95	0.8	0.207
0.269	0.25	4.95	0.8	0.208
0.27	0.25	4.94	0.8	0.208
0.27	0.25	4.95	0.8	0.208
0.27	0.25	4.95	0.8	0.208
0.271	0.25	4.95	0.8	0.208
0.271	0.25	4.94	0.8	0.209
0.271	0.25	4.95	0.8	0.209
0.271	0.25	4.95	0.8	0.209
0.272	0.25	4.94	0.8	0.209
0.272	0.25	4.94	0.8	0.21
0.272	0.25	4.95	0.8	0.21
0.273	0.25	4.95	0.8	0.21
0.273	0.25	4.95	0.8	0.21
0.273	0.25	4.95	0.8	0.21
0.273	0.25	4.94	0.8	0.211
0.274	0.25	4.94	0.8	0.211
0.274	0.25	4.94	0.8	0.211
0.274	0.25	4.94	0.8	0.211
0.275	0.25	4.95	0.8	0.212
0.275	0.25	4.94	0.8	0.212
0.275	0.25	4.94	0.8	0.212
0.275	0.25	4.94	0.8	0.212
0.276	0.25	4.93	0.8	0.212
0.276	0.25	4.95	0.8	0.213
0.276	0.25	4.94	0.8	0.213
0.277	0.25	4.95	0.8	0.213
0.277	0.267	4.94	0.8	0.213
0.277	0.267	4.95	0.8	0.214
0.277	0.267	4.93	0.8	0.214
0.278	0.267	4.94	0.8	0.214
0.278	0.267	4.94	0.8	0.214
0.278	0.267	4.93	0.8	0.214
0.279	0.267	4.93	0.8	0.215
0.279	0.267	4.94	0.8	0.215
0.279	0.267	4.93	0.8	0.215
0.279	0.267	4.95	0.8	0.215
0.28	0.267	4.95	0.8	0.216
0.28	0.267	4.93	0.8	0.216
0.28	0.267	4.94	0.8	0.216
0.28	0.267	4.95	0.8	0.216
0.281	0.267	4.94	0.8	0.216
0.281	0.267	4.94	0.8	0.217
0.281	0.267	4.93	0.8	0.217
0.282	0.267	4.95	0.8	0.217
0.282	0.267	4.95	0.8	0.217
0.282	0.267	4.94	0.8	0.218
0.282	0.267	4.94	0.8	0.218
0.283	0.267	4.94	0.8	0.218
0.283	0.267	4.94	0.8	0.218
0.283	0.267	4.94	0.8	0.218
0.284	0.267	4.94	0.8	0.219
0.284	0.267	4.94	0.8	0.219
0.284	0.267	4.94	0.8	0.219
0.284	0.267	4.94	0.8	0.219
0.285	0.267	4.93	0.8	0.22
0.285	0.267	4.94	0.8	0.22
0.285	0.267	4.94	0.8	0.22
0.286	0.267	4.94	0.8	0.22
0.286	0.267	4.94	0.8	0.22
0.286	0.267	4.94	0.8	0.221
0.286	0.267	4.94	0.8	0.221
0.287	0.267	4.94	0.8	0.221
0.287	0.267	4.94	0.8	0.221
0.287	0.267	4.94	0.8	0.222
0.287	0.267	4.95	0.8	0.222
0.288	0.267	4.95	0.8	0.222
0.288	0.267	4.94	0.8	0.222
0.288	0.267	4.95	0.8	0.222
0.289	0.267	4.94	0.8	0.223
0.289	0.267	4.94	0.8	0.223
0.289	0.267	4.95	0.8	0.223
0.289	0.267	4.94	0.8	0.223
0.29	0.267	4.94	0.8	0.224
0.29	0.267	4.94	0.8	0.224
0.29	0.267	4.94	0.8	0.224
0.291	0.267	4.94	0.8	0.224
0.291	0.267	4.94	0.8	0.224
0.291	0.267	4.94	0.8	0.225
0.291	0.267	4.94	0.8	0.225
0.292	0.267	4.94	0.8	0.225
0.292	0.267	4.94	0.8	0.225
0.292	0.267	4.94	0.8	0.226
0.292	0.267	4.94	0.8	0.226
0.293	0.267	4.94	0.8	0.226
0.293	0.267	4.95	0.8	0.226
0.293	0.267	4.94	0.8	0.226
0.294	0.283	4.94	0.8	0.227
0.294	0.283	4.93	0.8	0.227
0.294	0.283	4.95	0.8	0.227
0.294	0.283	4.93	0.8	0.227
0.295	0.283	4.94	0.8	0.228
0.295	0.283	4.95	0.8	0.228
0.295	0.283	4.94	0.8	0.228
0.296	0.283	4.93	0.8	0.228
0.296	0.283	4.94	0.8	0.228
0.296	0.283	4.94	0.8	0.229
0.296	0.283	4.94	0.8	0.229
0.297	0.283	4.93	0.8	0.229
0.297	0.283	4.95	0.8	0.229
0.297	0.283	4.95	0.8	0.23
0.298	0.283	4.94	0.8	0.23
0.298	0.283	4.94	0.8	0.23
0.298	0.283	4.94	0.8	0.23
0.298	0.283	4.94	0.8	0.23
0.299	0.283	4.93	0.8	0.231
0.299	0.283	4.95	0.8	0.231
0.299	0.283	4.95	0.8	0.231
0.299	0.283	4.93	0.8	0.231
0.3	0.283	4.94	0.8	0.232
0.3	0.283	4.95	0.8	0.232
0.3	0.283	4.94	0.8	0.232
0.301	0.283	4.93	0.8	0.232
0.301	0.283	4.94	0.8	0.232
0.301	0.283	4.94	0.8	0.233
0.301	0.283	4.94	0.8	0.233
0.302	0.283	4.94	0.8	0.233
0.302	0.283	4.94	0.8	0.233
0.302	0.283	4.94	0.8	0.234
0.303	0.283	4.94	0.8	0.234
0.303	0.283	4.93	0.8	0.234
0.303	0.283	4.93	0.8	0.234
0.303	0.283	4.94	0.8	0.234
0.304	0.283	4.93	0.8	0.235
0.304	0.283	4.95	0.8	0.235
0.304	0.283	4.93	0.8	0.235
0.305	0.283	4.93	0.8	0.235
0.305	0.283	4.93	0.8	0.236
0.305	0.283	4.93	0.8	0.236
0.305	0.283	4.94	0.8	0.236
0.306	0.283	4.94	0.8	0.236
0.306	0.283	4.94	0.8	0.236
0.306	0.283	4.95	0.8	0.237
0.307	0.283	4.94	0.8	0.237
0.307	0.283	4.94	0.8	0.237
0.307	0.283	4.94	0.8	0.237
0.307	0.283	4.94	0.8	0.238
0.308	0.283	4.94	0.8	0.238
0.308	0.283	4.94	0.8	0.238
0.308	0.283	4.93	0.8	0.238
0.309	0.283	4.93	0.8	0.238
0.309	0.283	4.93	0.8	0.239
0.309	0.283	4.93	0.8	0.239
0.309	0.283	4.94	0.8	0.239
0.31	0.283	4.94	0.8	0.239
0.31	0.283	4.94	0.8	0.24
0.31	0.283	4.93	0.8	0.24
0.31	0.3	4.93	0.8	0.24
0.311	0.3	4.93	0.8	0.24
0.311	0.3	4.95	0.8	0.24
0.311	0.3	4.93	0.8	0.241
0.312	0.3	4.94	0.8	0.241
0.312	0.3	4.94	0.8	0.241
0.312	0.3	4.92	0.8	0.241
0.312	0.3	4.94	0.8	0.242
0.313	0.3	4.94	0.8	0.242
0.313	0.3	4.95	0.8	0.242
0.313	0.3	4.94	0.8	0.242
0.314	0.3	4.95	0.8	0.242
0.314	0.3	4.95	0.8	0.243
0.314	0.3	4.93	0.8	0.243
0.314	0.3	4.94	0.8	0.243
0.315	0.3	4.92	0.8	0.243
0.315	0.3	4.92	0.8	0.244
0.315	0.3	4.93	0.8	0.244
0.316	0.3	4.93	0.8	0.244
0.316	0.3	4.94	0.8	0.244
0.316	0.3	4.94	0.8	0.244
0.316	0.3	4.94	0.8	0.245
0.317	0.3	4.93	0.8	0.245
0.317	0.3	4.94	0.8	0.245
0.317	0.3	4.94	0.8	0.245
0.317	0.3	4.93	0.8	0.246
0.318	0.3	4.94	0.8	0.246
0.318	0.3	4.94	0.8	0.246
0.318	0.3	4.94	0.8	0.246
0.319	0.3	4.94	0.8	0.246
0.319	0.3	4.93	0.8	0.247
0.319	0.3	4.94	0.8	0.247
0.319	0.3	4.93	0.8	0.247
0.32	0.3	4.93	0.8	0.247
0.32	0.3	4.93	0.8	0.248
0.32	0.3	4.94	0.8	0.248
0.321	0.3	4.94	0.8	0.248
0.321	0.3	4.94	0.8	0.248
0.321	0.3	4.93	0.8	0.248
0.321	0.3	4.94	0.8	0.249
0.322	0.3	4.92	0.8	0.249
0.322	0.3	4.93	0.8	0.249
0.322	0.3	4.94	0.8	0.249
0.322	0.3	4.93	0.8	0.25
0.323	0.3	4.94	0.8	0.25
0.323	0.3	4.94	0.8	0.25
0.323	0.3	4.94	0.8	0.25
0.324	0.3	4.95	0.8	0.25
0.324	0.3	4.94	0.8	0.251
0.324	0.3	4.94	0.8	0.251
0.324	0.3	4.94	0.8	0.251
0.325	0.3	4.93	0.8	0.251
0.325	0.3	4.95	0.8	0.252
0.325	0.3	4.93	0.8	0.252
0.326	0.3	4.93	0.8	0.252
0.326	0.3	4.93	0.8	0.252
0.326	0.3	4.93	0.8	0.252
0.326	0.3	4.92	0.8	0.253
0.327	0.3	4.92	0.8	0.253
0.327	0.3	4.92	0.8	0.253
0.327	0.317	4.94	0.8	0.253
0.328	0.317	4.93	0.8	0.254
0.328	0.317	4.93	0.8	0.254
0.328	0.317	4.94	0.8	0.254
0.328	0.317	4.93	0.8	0.254
0.329	0.317	4.94	0.8	0.254
0.329	0.317	4.93	0.8	0.255
0.329	0.317	4.94	0.8	0.255
0.329	0.317	4.93	0.8	0.255
0.33	0.317	4.94	0.8	0.255
0.33	0.317	4.94	0.8	0.256
0.33	0.317	4.93	0.8	0.256
0.331	0.317	4.93	0.8	0.256
0.331	0.317	4.93	0.8	0.256
0.331	0.317	4.93	0.8	0.256
0.331	0.317	4.93	0.8	0.257
0.332	0.317	4.94	0.8	0.257
0.332	0.317	4.94	0.8	0.257
0.332	0.317	4.94	0.8	0.257
0.333	0.317	4.94	0.8	0.258
0.333	0.317	4.93	0.8	0.258
0.333	0.317	4.93	0.8	0.258
0.333	0.317	4.93	0.8	0.258
0.334	0.317	4.93	0.8	0.258
0.334	0.317	4.93	0.8	0.259
0.334	0.317	4.93	0.8	0.259
0.335	0.317	4.93	0.8	0.259
0.335	0.317	4.94	0.8	0.259
0.335	0.317	4.93	0.8	0.26
0.335	0.317	4.93	0.8	0.26
0.336	0.317	4.93	0.8	0.26
0.336	0.317	4.94	0.8	0.26
0.336	0.317	4.94	0.8	0.26
0.337	0.317	4.92	0.8	0.261
0.337	0.317	4.93	0.8	0.261
0.337	0.317	4.93	0.8	0.261
0.337	0.317	4.93	0.8	0.261
0.338	0.317	4.94	0.8	0.262
0.338	0.317	4.94	0.8	0.262
0.338	0.317	4.94	0.8	0.262
0.339	0.317	4.94	0.8	0.262
0.339	0.317	4.94	0.8	0.262
0.339	0.317	4.93	0.8	0.263
0.339	0.317	4.93	0.8	0.263
0.34	0.317	4.94	0.8	0.263
0.34	0.317	4.93	0.8	0.263
0.34	0.317	4.94	0.8	0.264
0.34	0.317	4.94	0.8	0.264
0.341	0.317	4.94	0.8	0.264
0.341	0.317	4.93	0.8	0.264
0.341	0.317	4.93	0.8	0.264
0.342	0.317	4.93	0.8	0.265
0.342	0.317	4.94	0.8	0.265
0.342	0.317	4.93	0.8	0.265
0.342	0.317	4.94	0.8	0.265
0.343	0.317	4.93	0.8	0.266
0.343	0.317	4.94	0.8	0.266
0.343	0.317	4.94	0.8	0.266
0.344	0.317	4.93	0.8	0.266
0.344	0.317	4.94	0.8	0.266
0.344	0.333	4.92	0.8	0.267
0.344	0.333	4.92	0.8	0.267
0.345	0.333	4.92	0.8	0.267
0.345	0.333	4.94	0.8	0.267
0.345	0.333	4.93	0.8	0.268
0.345	0.333	4.93	0.8	0.268
0.346	0.333	4.94	0.8	0.268
0.346	0.333	4.94	0.8	0.268
0.346	0.333	4.93	0.8	0.268
0.347	0.333	4.93	0.8	0.269
0.347	0.333	4.93	0.8	0.269
0.347	0.333	4.93	0.8	0.269
0.347	0.333	4.94	0.8	0.269
0.348	0.333	4.94	0.8	0.27
0.348	0.333	4.94	0.8	0.27
0.348	0.333	4.94	0.8	0.27
0.349	0.333	4.92	0.8	0.27
0.349	0.333	4.93	0.8	0.27
0.349	0.333	4.93	0.8	0.271
0.349	0.333	4.93	0.8	0.271
0.35	0.333	4.94	0.8	0.271
0.35	0.333	4.92	0.8	0.271
0.35	0.333	4.92	0.8	0.272
0.35	0.333	4.93	0.8	0.272
0.351	0.333	4.94	0.8	0.272
0.351	0.333	4.93	0.8	0.272
0.351	0.333	4.93	0.8	0.272
0.352	0.333	4.94	0.8	0.273
0.352	0.333	4.92	0.8	0.273
0.352	0.333	4.91	0.8	0.273
0.352	0.333	4.94	0.8	0.273
0.353	0.333	4.92	0.8	0.274
0.353	0.333	4.92	0.8	0.274
0.353	0.333	4.93	0.8	0.274
0.354	0.333	4.93	0.8	0.274
0.354	0.333	4.93	0.8	0.274
0.354	0.333	4.94	0.8	0.275
0.354	0.333	4.93	0.8	0.275
0.355	0.333	4.93	0.8	0.275
0.355	0.333	4.93	0.8	0.275
0.355	0.333	4.93	0.8	0.276
0.356	0.333	4.93	0.8	0.276
0.356	0.333	4.92	0.8	0.276
0.356	0.333	4.92	0.8	0.276
0.356	0.333	4.92	0.8	0.276
0.357	0.333	4.94	0.8	0.277
0.357	0.333	4.93	0.8	0.277
0.357	0.333	4.93	0.8	0.277
0.357	0.333	4.93	0.8	0.277
0.358	0.333	4.94	0.8	0.278
0.358	0.333	4.92	0.8	0.278
0.358	0.333	4.92	0.8	0.278
0.359	0.333	4.93	0.8	0.278
0.359	0.333	4.93	0.8	0.278
0.359	0.333	4.94	0.8	0.279
0.359	0.333	4.93	0.8	0.279
0.36	0.333	4.94	0.8	0.279
0.36	0.333	4.93	0.8	0.279
0.36	0.333	4.92	0.8	0.28
0.361	0.333	4.93	0.8	0.28
0.361	0.35	4.93	0.8	0.28
0.361	0.35	4.94	0.8	0.28
0.361	0.35	4.92	0.8	0.28
0.362	0.35	4.94	0.8	0.281
0.362	0.35	4.94	0.8	0.281
0.362	0.35	4.94	0.8	0.281
0.363	0.35	4.93	0.8	0.281
0.363	0.35	4.94	0.8	0.282
0.363	0.35	4.94	0.8	0.282
0.363	0.35	4.93	0.8	0.282
0.364	0.35	4.92	0.8	0.282
0.364	0.35	4.94	0.8	0.282
0.364	0.35	4.92	0.8	0.283
0.365	0.35	4.93	0.8	0.283
0.365	0.35	4.93	0.8	0.283
0.365	0.35	4.93	0.8	0.283
0.365	0.35	4.94	0.8	0.284
0.366	0.35	4.93	0.8	0.284
0.366	0.35	4.93	0.8	0.284
0.366	0.35	4.93	0.8	0.284
0.367	0.35	4.94	0.8	0.284
0.367	0.35	4.94	0.8	0.285
0.367	0.35	4.91	0.8	0.285
0.367	0.35	4.93	0.8	0.285
0.368	0.35	4.93	0.8	0.285
0.368	0.35	4.93	0.8	0.286
0.368	0.35	4.94	0.8	0.286
0.368	0.35	4.93	0.8	0.286
0.369	0.35	4.94	0.8	0.286
0.369	0.35	4.92	0.8	0.286
0.369	0.35	4.92	0.8	0.287
0.37	0.35	4.93	0.8	0.287
0.37	0.35	4.93	0.8	0.287
0.37	0.35	4.93	0.8	0.287
0.37	0.35	4.93	0.8	0.288
0.371	0.35	4.92	0.8	0.288
0.371	0.35	4.92	0.8	0.288
0.371	0.35	4.93	0.8	0.288
0.372	0.35	4.93	0.8	0.288
0.372	0.35	4.93	0.8	0.289
0.372	0.35	4.93	0.8	0.289
0.372	0.35	4.93	0.8	0.289
0.373	0.35	4.93	0.8	0.289
0.373	0.35	4.92	0.8	0.29
0.373	0.35	4.91	0.8	0.29
0.373	0.35	4.93	0.8	0.29
0.374	0.35	4.93	0.8	0.29
0.374	0.35	4.92	0.8	0.29
0.374	0.35	4.93	0.8	0.291
0.375	0.35	4.92	0.8	0.291
0.375	0.35	4.93	0.8	0.291
0.375	0.35	4.93	0.8	0.291
0.375	0.35	4.92	0.8	0.292
0.376	0.35	4.93	0.8	0.292
0.376	0.35	4.93	0.8	0.292
0.376	0.35	4.93	0.8	0.292
0.377	0.35	4.93	0.8	0.292
0.377	0.35	4.92	0.8	0.293
0.377	0.35	4.93	0.8	0.293
0.377	0.35	4.92	0.8	0.293
0.378	0.367	4.92	0.8	0.293
0.378	0.367	4.94	0.8	0.294
0.378	0.367	4.93	0.8	0.294
0.379	0.367	4.93	0.8	0.294
0.379	0.367	4.92	0.8	0.294
0.379	0.367	4.93	0.8	0.294
0.379	0.367	4.92	0.8	0.295
0.38	0.367	4.92	0.8	0.295
0.38	0.367	4.93	0.8	0.295
0.38	0.367	4.93	0.8	0.295
0.38	0.367	4.93	0.8	0.296
0.381	0.367	4.93	0.8	0.296
0.381	0.367	4.92	0.8	0.296
0.381	0.367	4.92	0.8	0.296
0.382	0.367	4.92	0.8	0.296
0.382	0.367	4.94	0.8	0.297
0.382	0.367	4.92	0.8	0.297
0.382	0.367	4.93	0.8	0.297
0.383	0.367	4.94	0.8	0.297
0.383	0.367	4.92	0.8	0.298
0.383	0.367	4.93	0.8	0.298
0.384	0.367	4.93	0.8	0.298
0.384	0.367	4.93	0.8	0.298
0.384	0.367	4.93	0.8	0.298
0.384	0.367	4.93	0.8	0.299
0.385	0.367	4.94	0.8	0.299
0.385	0.367	4.92	0.8	0.299
0.385	0.367	4.94	0.8	0.299
0.386	0.367	4.94	0.8	0.3
0.386	0.367	4.92	0.8	0.3
0.386	0.367	4.92	0.8	0.3
0.386	0.367	4.93	0.8	0.3
0.387	0.367	4.92	0.8	0.3
0.387	0.367	4.92	0.8	0.301
0.387	0.367	4.93	0.8	0.301
0.388	0.367	4.93	0.8	0.301
0.388	0.367	4.92	0.8	0.301
0.388	0.367	4.92	0.8	0.302
0.388	0.367	4.93	0.8	0.302
0.389	0.367	4.91	0.8	0.302
0.389	0.367	4.93	0.8	0.302
0.389	0.367	4.92	0.8	0.302
0.389	0.367	4.93	0.8	0.303
0.39	0.367	4.92	0.8	0.303
